ID Parent + Date + Fingerpr;cParent;AA2090-010;BK0348;AY2889;749794-010;AH9608-010;Date;cFingerprint;Nosto ID 0/1;Google ID 0/1;Facebook ID 0/1;Instagram ID 0/1;Anders ID 0/1;fPrice;Basispreis;Preis/Basispreis;cOS;iOS;Android;Windows;nPageVisited;nBasketUnique;nBasket;Registered;LoggedIn;Basket 0/1;Bought 0/1
749794-010 - 43526 - 3806058200;749794-010;0;0;0;1;0;43526;3806058200;0;0;1;0;0;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
749794-010 - 43526 - 3836523154;749794-010;0;0;0;1;0;43526;3836523154;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43526 - 3849403434;749794-010;0;0;0;1;0;43526;3849403434;0;0;0;0;1;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43526 - 4055356243;749794-010;0;0;0;1;0;43526;4055356243;0;1;0;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43526 - 406751652;749794-010;0;0;0;1;0;43526;406751652;0;0;0;0;1;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43526 - 4085841907;749794-010;0;0;0;1;0;43526;4085841907;1;0;0;0;1;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43526 - 409260129;749794-010;0;0;0;1;0;43526;409260129;1;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;1;0
749794-010 - 43526 - 4107428096;749794-010;0;0;0;1;0;43526;4107428096;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43526 - 4115710783;749794-010;0;0;0;1;0;43526;4115710783;0;1;0;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;1;0;0;0
749794-010 - 43526 - 4187289241;749794-010;0;0;0;1;0;43526;4187289241;1;0;0;0;1;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43526 - 4259590620;749794-010;0;0;0;1;0;43526;4259590620;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43526 - 4281406132;749794-010;0;0;0;1;0;43526;4281406132;0;1;0;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43526 - 4291819585;749794-010;0;0;0;1;0;43526;4291819585;0;0;1;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43526 - 445243940;749794-010;0;0;0;1;0;43526;445243940;0;0;1;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43526 - 452443285;749794-010;0;0;0;1;0;43526;452443285;1;0;0;0;1;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;1;0;0;0
749794-010 - 43526 - 58630496;749794-010;0;0;0;1;0;43526;58630496;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43526 - 601977442;749794-010;0;0;0;1;0;43526;601977442;0;0;1;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43526 - 619067898;749794-010;0;0;0;1;0;43526;619067898;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43526 - 621575817;749794-010;0;0;0;1;0;43526;621575817;1;0;0;0;1;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43526 - 898500559;749794-010;0;0;0;1;0;43526;898500559;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43526 - 93273563;749794-010;0;0;0;1;0;43526;93273563;1;0;0;0;1;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;1;0;0;0
749794-010 - 43526 - 983362004;749794-010;0;0;0;1;0;43526;983362004;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;1;0;0;0
749794-010 - 43527 - 1238999235;749794-010;0;0;0;1;0;43527;1238999235;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43527 - 1471907155;749794-010;0;0;0;1;0;43527;1471907155;1;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43527 - 162579424;749794-010;0;0;0;1;0;43527;162579424;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43527 - 169308623;749794-010;0;0;0;1;0;43527;169308623;0;0;0;0;1;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
749794-010 - 43527 - 1710048914;749794-010;0;0;0;1;0;43527;1710048914;0;0;1;1;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43527 - 175474282;749794-010;0;0;0;1;0;43527;175474282;0;0;1;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;1;0
749794-010 - 43527 - 1824101359;749794-010;0;0;0;1;0;43527;1824101359;0;0;0;0;1;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;1;0;0;0
749794-010 - 43527 - 1869493125;749794-010;0;0;0;1;0;43527;1869493125;0;0;0;0;1;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43527 - 1878726748;749794-010;0;0;0;1;0;43527;1878726748;0;0;0;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43527 - 1996197547;749794-010;0;0;0;1;0;43527;1996197547;0;0;0;0;1;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43527 - 2025368698;749794-010;0;0;0;1;0;43527;2025368698;1;0;0;0;1;45.95;45.95;1.000000;Windows;0;0;1;2;2;2;0;0;0;0
749794-010 - 43527 - 2156745380;749794-010;0;0;0;1;0;43527;2156745380;0;0;0;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43527 - 2199861347;749794-010;0;0;0;1;0;43527;2199861347;0;0;1;1;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43527 - 229221651;749794-010;0;0;0;1;0;43527;229221651;0;0;0;0;1;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
749794-010 - 43527 - 2314810176;749794-010;0;0;0;1;0;43527;2314810176;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43527 - 2325364595;749794-010;0;0;0;1;0;43527;2325364595;0;1;0;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;1;0
749794-010 - 43527 - 2338581553;749794-010;0;0;0;1;0;43527;2338581553;1;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43527 - 2394466538;749794-010;0;0;0;1;0;43527;2394466538;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43527 - 2406691291;749794-010;0;0;0;1;0;43527;2406691291;0;1;0;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43527 - 2462184460;749794-010;0;0;0;1;0;43527;2462184460;1;0;0;0;1;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43527 - 2472241932;749794-010;0;0;0;1;0;43527;2472241932;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43527 - 2539697025;749794-010;0;0;0;1;0;43527;2539697025;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43527 - 2592861220;749794-010;0;0;0;1;0;43527;2592861220;1;0;0;0;1;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
749794-010 - 43527 - 2637619957;749794-010;0;0;0;1;0;43527;2637619957;0;1;0;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;1;0;1;1
749794-010 - 43527 - 2655641303;749794-010;0;0;0;1;0;43527;2655641303;0;0;1;1;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43527 - 2724484611;749794-010;0;0;0;1;0;43527;2724484611;0;1;0;0;0;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
749794-010 - 43527 - 2805740234;749794-010;0;0;0;1;0;43527;2805740234;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;1;0
749794-010 - 43527 - 285871567;749794-010;0;0;0;1;0;43527;285871567;1;0;0;0;1;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
749794-010 - 43527 - 2895734885;749794-010;0;0;0;1;0;43527;2895734885;0;0;1;1;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43527 - 305872249;749794-010;0;0;0;1;0;43527;305872249;0;0;0;0;1;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43527 - 3148023620;749794-010;0;0;0;1;0;43527;3148023620;0;0;1;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43527 - 3174348369;749794-010;0;0;0;1;0;43527;3174348369;1;0;0;0;1;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;1;0;0;0
749794-010 - 43527 - 318141870;749794-010;0;0;0;1;0;43527;318141870;0;1;0;0;0;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
749794-010 - 43527 - 330438252;749794-010;0;0;0;1;0;43527;330438252;0;0;1;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43527 - 3454289713;749794-010;0;0;0;1;0;43527;3454289713;0;0;0;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43527 - 3570298389;749794-010;0;0;0;1;0;43527;3570298389;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43527 - 3580253506;749794-010;0;0;0;1;0;43527;3580253506;0;0;0;0;1;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43527 - 3668247322;749794-010;0;0;0;1;0;43527;3668247322;0;1;0;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43527 - 3707388332;749794-010;0;0;0;1;0;43527;3707388332;1;0;1;1;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43527 - 3735511967;749794-010;0;0;0;1;0;43527;3735511967;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43527 - 3761769919;749794-010;0;0;0;1;0;43527;3761769919;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43527 - 3795731600;749794-010;0;0;0;1;0;43527;3795731600;0;1;0;0;0;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
749794-010 - 43527 - 3870949146;749794-010;0;0;0;1;0;43527;3870949146;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43527 - 3880811765;749794-010;0;0;0;1;0;43527;3880811765;0;0;0;0;1;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
749794-010 - 43527 - 3900435909;749794-010;0;0;0;1;0;43527;3900435909;0;0;0;0;1;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;1;1
749794-010 - 43527 - 3945129070;749794-010;0;0;0;1;0;43527;3945129070;0;0;0;0;1;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43527 - 3974325999;749794-010;0;0;0;1;0;43527;3974325999;1;0;0;0;1;45.95;45.95;1.000000;Windows;0;0;1;2;3;3;0;0;0;0
749794-010 - 43527 - 4012937694;749794-010;0;0;0;1;0;43527;4012937694;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43527 - 4050453187;749794-010;0;0;0;1;0;43527;4050453187;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43527 - 409260129;749794-010;0;0;0;1;0;43527;409260129;1;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;3;0;0;0;0;0;0
749794-010 - 43527 - 4146815375;749794-010;0;0;0;1;0;43527;4146815375;1;0;0;0;1;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
749794-010 - 43527 - 4169882033;749794-010;0;0;0;1;0;43527;4169882033;1;0;0;0;1;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43527 - 525008625;749794-010;0;0;0;1;0;43527;525008625;0;0;1;0;0;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
749794-010 - 43527 - 586342098;749794-010;0;0;0;1;0;43527;586342098;0;0;1;1;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43527 - 792865453;749794-010;0;0;0;1;0;43527;792865453;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43527 - 864962989;749794-010;0;0;0;1;0;43527;864962989;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43527 - 938497096;749794-010;0;0;0;1;0;43527;938497096;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;1;0
749794-010 - 43527 - 947312610;749794-010;0;0;0;1;0;43527;947312610;0;1;0;0;0;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;1;0;0;0
749794-010 - 43528 - 1112243776;749794-010;0;0;0;1;0;43528;1112243776;0;1;0;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43528 - 1274455332;749794-010;0;0;0;1;0;43528;1274455332;1;0;0;0;1;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;1;0
749794-010 - 43528 - 1420445526;749794-010;0;0;0;1;0;43528;1420445526;1;0;0;0;1;45.95;45.95;1.000000;iOS;1;0;0;2;1;1;0;0;0;0
749794-010 - 43528 - 1457189702;749794-010;0;0;0;1;0;43528;1457189702;0;1;0;0;0;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;1;1
749794-010 - 43528 - 151483859;749794-010;0;0;0;1;0;43528;151483859;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43528 - 163017895;749794-010;0;0;0;1;0;43528;163017895;0;0;0;0;1;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
749794-010 - 43528 - 1748026515;749794-010;0;0;0;1;0;43528;1748026515;1;0;0;0;1;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43528 - 1828215104;749794-010;0;0;0;1;0;43528;1828215104;0;1;0;0;0;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;1;0;0;0
749794-010 - 43528 - 1983619982;749794-010;0;0;0;1;0;43528;1983619982;1;0;0;0;1;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
749794-010 - 43528 - 2006908574;749794-010;0;0;0;1;0;43528;2006908574;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43528 - 204641561;749794-010;0;0;0;1;0;43528;204641561;0;0;0;0;1;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;1;0;1;1
749794-010 - 43528 - 2178010058;749794-010;0;0;0;1;0;43528;2178010058;1;0;0;0;1;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;1;0;0;0
749794-010 - 43528 - 2262446519;749794-010;0;0;0;1;0;43528;2262446519;0;1;0;0;0;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
749794-010 - 43528 - 2269817050;749794-010;0;0;0;1;0;43528;2269817050;0;0;0;0;1;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43528 - 2271339248;749794-010;0;0;0;1;0;43528;2271339248;0;1;0;0;0;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;1;0
749794-010 - 43528 - 2271864873;749794-010;0;0;0;1;0;43528;2271864873;0;1;0;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;1;0;0;0
749794-010 - 43528 - 2394466538;749794-010;0;0;0;1;0;43528;2394466538;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43528 - 2421038566;749794-010;0;0;0;1;0;43528;2421038566;0;0;0;1;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43528 - 2493721028;749794-010;0;0;0;1;0;43528;2493721028;0;1;0;0;0;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
749794-010 - 43528 - 2573463476;749794-010;0;0;0;1;0;43528;2573463476;0;1;0;0;0;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
749794-010 - 43528 - 2637619957;749794-010;0;0;0;1;0;43528;2637619957;0;0;0;0;1;45.95;45.95;1.000000;iOS;1;0;0;4;0;0;1;0;0;0
749794-010 - 43528 - 2681318648;749794-010;0;0;0;1;0;43528;2681318648;0;0;0;0;1;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43528 - 2813116923;749794-010;0;0;0;1;0;43528;2813116923;0;1;0;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43528 - 2900001373;749794-010;0;0;0;1;0;43528;2900001373;0;1;0;0;0;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
749794-010 - 43528 - 2920729560;749794-010;0;0;0;1;0;43528;2920729560;0;0;1;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;1;0
749794-010 - 43528 - 3117698353;749794-010;0;0;0;1;0;43528;3117698353;0;1;0;0;0;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
749794-010 - 43528 - 3163715034;749794-010;0;0;0;1;0;43528;3163715034;0;0;0;1;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43528 - 3229009002;749794-010;0;0;0;1;0;43528;3229009002;1;0;0;0;1;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43528 - 3388966312;749794-010;0;0;0;1;0;43528;3388966312;1;0;0;0;1;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43528 - 3573498194;749794-010;0;0;0;1;0;43528;3573498194;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43528 - 3667673616;749794-010;0;0;0;1;0;43528;3667673616;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43528 - 3815916241;749794-010;0;0;0;1;0;43528;3815916241;0;1;0;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43528 - 3869592333;749794-010;0;0;0;1;0;43528;3869592333;0;1;0;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43528 - 3892004888;749794-010;0;0;0;1;0;43528;3892004888;0;0;0;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43528 - 3963100842;749794-010;0;0;0;1;0;43528;3963100842;0;0;0;0;1;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
749794-010 - 43528 - 406751652;749794-010;0;0;0;1;0;43528;406751652;0;0;0;0;1;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43528 - 4249739788;749794-010;0;0;0;1;0;43528;4249739788;0;0;0;1;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;1;0
749794-010 - 43528 - 43778082;749794-010;0;0;0;1;0;43528;43778082;1;0;0;0;1;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
749794-010 - 43528 - 452443285;749794-010;0;0;0;1;0;43528;452443285;0;1;0;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;1;0;0;0
749794-010 - 43528 - 594713102;749794-010;0;0;0;1;0;43528;594713102;1;0;0;0;1;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43528 - 72597175;749794-010;0;0;0;1;0;43528;72597175;1;1;0;0;0;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
749794-010 - 43528 - 751099183;749794-010;0;0;0;1;0;43528;751099183;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43528 - 80921555;749794-010;0;0;0;1;0;43528;80921555;0;1;0;0;0;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
749794-010 - 43528 - 811948073;749794-010;0;0;0;1;0;43528;811948073;0;0;0;0;1;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
749794-010 - 43528 - 947312610;749794-010;0;0;0;1;0;43528;947312610;0;0;0;0;1;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;1;0;0;0
749794-010 - 43528 - 975920039;749794-010;0;0;0;1;0;43528;975920039;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43529 - 1027468600;749794-010;0;0;0;1;0;43529;1027468600;0;1;0;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43529 - 1216502998;749794-010;0;0;0;1;0;43529;1216502998;1;0;0;0;1;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43529 - 1274455332;749794-010;0;0;0;1;0;43529;1274455332;1;0;0;0;1;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;1;0
749794-010 - 43529 - 1339407378;749794-010;0;0;0;1;0;43529;1339407378;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43529 - 1452263657;749794-010;0;0;0;1;0;43529;1452263657;0;1;0;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;1;0;0;0
749794-010 - 43529 - 1462580466;749794-010;0;0;0;1;0;43529;1462580466;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43529 - 1529426922;749794-010;0;0;0;1;0;43529;1529426922;0;0;0;0;1;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43529 - 1628702116;749794-010;0;0;0;1;0;43529;1628702116;0;1;0;0;0;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
749794-010 - 43529 - 1637248428;749794-010;0;0;0;1;0;43529;1637248428;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43529 - 1645401225;749794-010;0;0;0;1;0;43529;1645401225;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43529 - 1652935741;749794-010;0;0;0;1;0;43529;1652935741;0;1;0;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43529 - 1737579854;749794-010;0;0;0;1;0;43529;1737579854;0;0;0;1;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;1;1
749794-010 - 43529 - 1878726748;749794-010;0;0;0;1;0;43529;1878726748;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43529 - 209778449;749794-010;0;0;0;1;0;43529;209778449;1;0;0;0;1;45.95;45.95;1.000000;Android;0;1;0;2;1;1;0;0;0;0
749794-010 - 43529 - 2146198161;749794-010;0;0;0;1;0;43529;2146198161;0;0;1;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43529 - 2178010058;749794-010;0;0;0;1;0;43529;2178010058;0;0;0;0;1;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;1;0;0;0
749794-010 - 43529 - 2209056144;749794-010;0;0;0;1;0;43529;2209056144;0;0;0;0;1;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
749794-010 - 43529 - 2601031781;749794-010;0;0;0;1;0;43529;2601031781;1;0;0;0;1;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
749794-010 - 43529 - 260268888;749794-010;0;0;0;1;0;43529;260268888;0;0;0;1;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43529 - 2612992848;749794-010;0;0;0;1;0;43529;2612992848;1;0;0;0;1;45.95;45.95;1.000000;Windows;0;0;1;2;1;1;0;0;0;0
749794-010 - 43529 - 2637619957;749794-010;0;0;0;1;0;43529;2637619957;1;0;0;0;1;45.95;45.95;1.000000;iOS;1;0;0;4;0;0;1;0;0;0
749794-010 - 43529 - 2654193375;749794-010;0;0;0;1;0;43529;2654193375;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43529 - 2681318648;749794-010;0;0;0;1;0;43529;2681318648;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;1;0
749794-010 - 43529 - 2926136399;749794-010;0;0;0;1;0;43529;2926136399;1;0;0;0;1;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
749794-010 - 43529 - 3229009002;749794-010;0;0;0;1;0;43529;3229009002;0;0;0;0;1;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43529 - 3349952646;749794-010;0;0;0;1;0;43529;3349952646;1;0;0;0;1;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43529 - 3398380269;749794-010;0;0;0;1;0;43529;3398380269;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43529 - 3410550091;749794-010;0;0;0;1;0;43529;3410550091;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43529 - 350271368;749794-010;0;0;0;1;0;43529;350271368;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43529 - 35702851;749794-010;0;0;0;1;0;43529;35702851;0;1;0;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43529 - 3880811765;749794-010;0;0;0;1;0;43529;3880811765;0;0;0;0;1;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
749794-010 - 43529 - 393940894;749794-010;0;0;0;1;0;43529;393940894;0;0;0;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43529 - 3971605510;749794-010;0;0;0;1;0;43529;3971605510;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43529 - 4031827589;749794-010;0;0;0;1;0;43529;4031827589;0;1;0;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
